Zeit,TSLA,AAPL,EA,GOOG
Wed Feb 27 15:47:27 2019,305.4100036621094,174.3905029296875,100.27999877929688,1113.5400390625
Wed Feb 27 15:47:36 2019,305.4100036621094,174.41000366210938,100.25,1112.7340087890625
Wed Feb 27 15:47:45 2019,305.94000244140625,174.42999267578125,100.3550033569336,1113.300048828125
Wed Feb 27 15:47:54 2019,305.9200134277344,174.42999267578125,100.30000305175781,1113.300048828125
Wed Feb 27 15:48:03 2019,305.7580871582031,174.4600067138672,100.30999755859375,1113.300048828125
Wed Feb 27 15:48:13 2019,305.8599853515625,174.4600067138672,100.07080078125,1113.469970703125
Wed Feb 27 15:48:22 2019,305.8699951171875,174.44000244140625,100.12999725341797,1113.469970703125
Wed Feb 27 15:48:31 2019,305.5899963378906,174.44000244140625,100.11000061035156,1113.469970703125
Wed Feb 27 15:48:40 2019,306.0,174.47000122070312,100.13999938964844,1113.469970703125
Wed Feb 27 15:48:49 2019,306.6600036621094,174.47000122070312,100.08380126953125,1113.469970703125
Wed Feb 27 15:48:59 2019,306.6099853515625,174.4600067138672,100.0,1112.57861328125
Wed Feb 27 15:49:08 2019,306.7900085449219,174.4499969482422,99.96499633789062,1112.57861328125
Wed Feb 27 15:49:17 2019,306.7134094238281,174.42999267578125,99.93000030517578,1111.9600830078125
Wed Feb 27 15:49:27 2019,306.760009765625,174.36570739746094,99.97000122070312,1111.75
Wed Feb 27 15:49:36 2019,306.6343994140625,174.41000366210938,99.95999908447266,1112.0999755859375
Wed Feb 27 15:49:45 2019,306.4200134277344,174.44000244140625,99.91000366210938,1112.0999755859375
Wed Feb 27 15:49:55 2019,306.3399963378906,174.49000549316406,99.92639923095703,1111.6099853515625
Wed Feb 27 15:50:04 2019,306.3854064941406,174.5489959716797,99.91999816894531,1111.6099853515625
Wed Feb 27 15:50:13 2019,306.2734069824219,174.50999450683594,99.95999908447266,1112.030029296875
Wed Feb 27 15:50:23 2019,306.2699890136719,174.52000427246094,99.98999786376953,1112.030029296875
Wed Feb 27 15:50:31 2019,306.44000244140625,174.49000549316406,99.94000244140625,1112.0
Wed Feb 27 15:50:40 2019,305.6400146484375,174.46099853515625,99.94999694824219,1111.8299560546875
Wed Feb 27 15:50:49 2019,305.9649963378906,174.4499053955078,99.94999694824219,1111.8299560546875
Wed Feb 27 15:50:58 2019,306.2900085449219,174.49000549316406,99.94000244140625,1111.8299560546875
