Zeit,TSLA,AAPL,EA,GOOG
Mon Feb 25 17:38:14 2019,299.17999267578125,175.1699981689453,95.98999786376953,1115.0
Mon Feb 25 17:38:23 2019,299.3599853515625,175.17999267578125,95.98999786376953,1115.0
Mon Feb 25 17:38:32 2019,299.2748107910156,175.1501007080078,95.98999786376953,1114.4000244140625
Mon Feb 25 17:38:41 2019,299.2300109863281,175.1699981689453,95.94499969482422,1114.31005859375
Mon Feb 25 17:38:50 2019,299.2300109863281,175.1696014404297,95.95999908447266,1114.5150146484375
Mon Feb 25 17:38:59 2019,299.19000244140625,175.1696014404297,95.98999786376953,1114.4749755859375
Mon Feb 25 17:39:08 2019,299.0799865722656,175.1199951171875,96.07499694824219,1114.4749755859375
Mon Feb 25 17:39:17 2019,298.9833984375,175.06289672851562,96.05000305175781,1114.4749755859375
Mon Feb 25 17:39:26 2019,298.9267883300781,175.03799438476562,96.05000305175781,1113.93994140625
Mon Feb 25 17:39:35 2019,298.9267883300781,175.0500030517578,95.94999694824219,1113.9737548828125
Mon Feb 25 17:39:45 2019,298.8970947265625,175.0399932861328,95.87999725341797,1113.9737548828125
Mon Feb 25 17:39:55 2019,299.0199890136719,175.0800018310547,95.96199798583984,1114.2750244140625
Mon Feb 25 17:40:04 2019,299.0199890136719,175.07000732421875,95.96199798583984,1114.2750244140625
Mon Feb 25 17:40:13 2019,299.0199890136719,175.0601043701172,95.90499877929688,1113.93017578125
Mon Feb 25 17:40:22 2019,299.19000244140625,175.14999389648438,95.91999816894531,1113.649658203125
Mon Feb 25 17:40:32 2019,299.2651062011719,175.14999389648438,95.97899627685547,1114.43994140625
Mon Feb 25 17:40:41 2019,299.3399963378906,175.21499633789062,96.0,1114.43994140625
Mon Feb 25 17:40:50 2019,299.4049987792969,175.1999969482422,96.02999877929688,1114.4921875
Mon Feb 25 17:40:59 2019,299.4100036621094,175.2050018310547,96.01000213623047,1114.4921875
Mon Feb 25 17:41:10 2019,299.1400146484375,175.24000549316406,96.0199966430664,1114.3299560546875
Mon Feb 25 17:41:19 2019,299.0971984863281,175.22999572753906,95.99500274658203,1114.3299560546875
Mon Feb 25 17:41:29 2019,299.1499938964844,175.22000122070312,96.02999877929688,1114.3299560546875
Mon Feb 25 17:41:38 2019,299.0450134277344,175.22999572753906,96.05000305175781,1114.56005859375
Mon Feb 25 17:41:47 2019,299.0799865722656,175.19000244140625,96.05000305175781,1114.260009765625
Mon Feb 25 17:41:57 2019,299.0799865722656,175.17999267578125,96.04499816894531,1114.510009765625
Mon Feb 25 17:42:05 2019,299.17999267578125,175.25,95.98999786376953,1114.219970703125
Mon Feb 25 17:42:14 2019,299.0899963378906,175.25999450683594,96.0999984741211,1114.219970703125
Mon Feb 25 17:42:24 2019,299.0899963378906,175.25999450683594,96.22000122070312,1114.6949462890625
Mon Feb 25 17:42:33 2019,299.0899963378906,175.25,96.18060302734375,1114.6949462890625
Mon Feb 25 17:42:42 2019,299.07000732421875,175.27499389648438,96.19000244140625,1114.5350341796875
Mon Feb 25 17:42:50 2019,299.05999755859375,175.27000427246094,96.19000244140625,1114.5350341796875
Mon Feb 25 17:42:59 2019,299.1600036621094,175.27499389648438,96.16999816894531,1115.0
Mon Feb 25 17:43:08 2019,299.1700134277344,175.3242950439453,96.16000366210938,1114.925048828125
Mon Feb 25 17:43:17 2019,299.20001220703125,175.3699951171875,96.1791000366211,1114.989990234375
Mon Feb 25 17:43:26 2019,299.2200012207031,175.31019592285156,96.12000274658203,1114.780029296875
Mon Feb 25 17:43:35 2019,299.15850830078125,175.37399291992188,96.05000305175781,1114.780029296875
Mon Feb 25 17:43:44 2019,299.1000061035156,175.36000061035156,96.05000305175781,1114.8699951171875
Mon Feb 25 17:43:53 2019,299.1000061035156,175.33999633789062,96.06999969482422,1114.8699951171875
Mon Feb 25 17:44:02 2019,299.06500244140625,175.3300018310547,96.02999877929688,1114.8699951171875
Mon Feb 25 17:44:12 2019,298.9012145996094,175.34939575195312,96.02999877929688,1114.8699951171875
Mon Feb 25 17:44:20 2019,298.7699890136719,175.3433074951172,96.0199966430664,1114.8699951171875
Mon Feb 25 17:44:29 2019,298.80999755859375,175.35000610351562,96.0,1114.6600341796875
Mon Feb 25 17:44:38 2019,298.9100036621094,175.32000732421875,95.97000122070312,1114.6600341796875
Mon Feb 25 17:44:47 2019,298.8399963378906,175.33999633789062,95.96499633789062,1114.6600341796875
Mon Feb 25 17:44:56 2019,298.9100036621094,175.35000610351562,95.94999694824219,1114.6600341796875
Mon Feb 25 17:45:05 2019,298.8299865722656,175.3300018310547,96.05000305175781,1114.6600341796875
Mon Feb 25 17:45:14 2019,299.1000061035156,175.35499572753906,96.08000183105469,1114.4300537109375
Mon Feb 25 17:45:23 2019,299.1300048828125,175.3699951171875,96.16999816894531,1114.4300537109375
Mon Feb 25 17:45:33 2019,299.1000061035156,175.3699951171875,96.08000183105469,1114.6800537109375
Mon Feb 25 17:45:42 2019,299.20001220703125,175.38999938964844,96.08000183105469,1114.6800537109375
Mon Feb 25 17:45:51 2019,299.20001220703125,175.3300018310547,96.08000183105469,1114.6800537109375
Mon Feb 25 17:46:00 2019,299.1700134277344,175.29989624023438,95.9800033569336,1114.6800537109375
Mon Feb 25 17:46:10 2019,299.4200134277344,175.27000427246094,95.9800033569336,1114.449951171875
Mon Feb 25 17:46:19 2019,299.5799865722656,175.27499389648438,95.9800033569336,1114.449951171875
