Zeit,TSLA,AAPL,EA,GOOG,ADS.DU,DAI.MU
14:30:02 ,283.8999938964844,182.2899932861328,98.69000244140625,1200.0,204.0,50.83000183105469
14:30:17 ,284.05999755859375,182.31500244140625,98.63999938964844,1198.47998046875,204.0,50.83000183105469
14:30:32 ,283.70001220703125,182.4799041748047,98.61000061035156,1198.8599853515625,204.0,50.83000183105469
14:30:47 ,283.6050109863281,182.44000244140625,98.5,1198.010009765625,204.0,50.83000183105469
14:31:02 ,283.7699890136719,182.3000030517578,98.5,1199.81005859375,204.0,50.83000183105469
14:31:17 ,284.1300048828125,182.60000610351562,98.5,1200.0,204.0,50.83000183105469
14:31:32 ,285.0150146484375,182.94000244140625,98.61000061035156,1199.6800537109375,204.0,50.83000183105469
14:31:47 ,284.510009765625,183.1199951171875,98.75,1199.6800537109375,204.0,50.83000183105469
14:32:02 ,284.489990234375,183.0299072265625,98.75,1199.9200439453125,204.0,50.83000183105469
14:32:17 ,284.05999755859375,183.03250122070312,98.75,1199.0,204.0,50.83000183105469
14:32:33 ,284.1000061035156,182.97999572753906,98.6500015258789,1199.0,204.0,50.83000183105469
14:32:48 ,283.92919921875,182.77000427246094,98.48999786376953,1199.0,204.0,50.83000183105469
14:33:03 ,283.6000061035156,182.7489013671875,98.45500183105469,1198.0,204.0,50.83000183105469
14:33:18 ,283.8500061035156,182.6699981689453,98.45999908447266,1197.0400390625,204.0,50.83000183105469
14:33:33 ,282.70001220703125,182.6199951171875,98.36000061035156,1197.43994140625,204.0,50.83000183105469
14:33:48 ,283.1700134277344,182.6300048828125,98.44000244140625,1196.905029296875,204.0,50.83000183105469
14:34:03 ,283.1199951171875,182.66000366210938,98.55500030517578,1197.6099853515625,204.0,50.83000183105469
14:34:18 ,283.0199890136719,182.75799560546875,98.55000305175781,1198.052490234375,204.0,50.83000183105469
14:34:33 ,283.05999755859375,182.61000061035156,98.55500030517578,1198.0999755859375,204.0,50.83000183105469
14:34:48 ,283.32000732421875,182.74899291992188,98.51000213623047,1197.43994140625,204.0,50.83000183105469
14:35:03 ,283.2149963378906,182.6699981689453,98.62999725341797,1197.6600341796875,204.0,50.83000183105469
14:35:18 ,283.3999938964844,182.5823974609375,98.52999877929688,1197.1513671875,204.0,50.83000183105469
14:35:33 ,283.05999755859375,182.42999267578125,98.52999877929688,1197.7099609375,204.0,50.83000183105469
14:35:48 ,283.73419189453125,182.47999572753906,98.45999908447266,1198.4903564453125,204.0,50.83000183105469
14:36:03 ,284.45001220703125,182.61000061035156,98.43000030517578,1198.56005859375,204.0,50.83000183105469
14:36:18 ,284.9700012207031,182.60000610351562,98.43000030517578,1198.8599853515625,204.0,50.83000183105469
14:36:33 ,284.739990234375,182.722900390625,98.48650360107422,1199.489990234375,204.0,50.83000183105469
14:36:48 ,284.7200012207031,182.66799926757812,98.5,1197.9200439453125,204.0,50.83000183105469
14:37:03 ,284.875,182.6199951171875,98.45500183105469,1197.9200439453125,204.0,50.83000183105469
14:37:18 ,284.875,182.67999267578125,98.4800033569336,1198.989990234375,204.0,50.83000183105469
14:37:33 ,284.5,182.75999450683594,98.4800033569336,1198.989990234375,204.0,50.83000183105469
14:37:48 ,284.4009094238281,182.63999938964844,98.42500305175781,1197.56005859375,204.0,50.83000183105469
14:38:03 ,285.0166015625,182.67999267578125,98.48999786376953,1199.0,204.0,50.83000183105469
14:38:18 ,285.2113952636719,182.74000549316406,98.5614013671875,1198.22998046875,204.0,50.83000183105469
14:38:33 ,285.9800109863281,182.72000122070312,98.5199966430664,1199.68994140625,204.0,50.83000183105469
14:38:48 ,285.84588623046875,182.71499633789062,98.54000091552734,1199.842529296875,204.0,50.83000183105469
14:39:03 ,285.44000244140625,182.8000030517578,98.44999694824219,1199.3800048828125,204.0,50.83000183105469
14:39:18 ,285.260009765625,182.67999267578125,98.41000366210938,1197.5400390625,204.0,50.83000183105469
14:39:33 ,285.2250061035156,182.6199951171875,98.30999755859375,1197.5400390625,204.0,50.83000183105469
