Zeit,TSLA,AAPL,EA,GOOG,ADS.DU,DAI.MU
14:30:03 ,259.7567138671875,191.5399932861328,102.4000015258789,1197.625,211.89999389648438,51.11000061035156
14:30:18 ,259.2699890136719,191.4217071533203,102.44499969482422,1198.614990234375,211.89999389648438,51.11000061035156
14:30:33 ,259.2699890136719,191.6313934326172,102.4000015258789,1199.3499755859375,211.89999389648438,51.11000061035156
14:30:48 ,258.3999938964844,191.3282012939453,102.29750061035156,1198.8900146484375,211.89999389648438,51.11000061035156
14:31:03 ,257.94000244140625,191.73989868164062,102.29000091552734,1199.0999755859375,211.89999389648438,51.11000061035156
14:31:18 ,256.45001220703125,191.88059997558594,102.26499938964844,1199.0999755859375,211.89999389648438,51.11000061035156
14:31:33 ,256.5199890136719,191.64999389648438,102.30249786376953,1199.0999755859375,211.89999389648438,51.11000061035156
14:31:48 ,256.010009765625,191.5800018310547,102.30000305175781,1196.5999755859375,211.89999389648438,51.11000061035156
14:32:03 ,256.8599853515625,191.37179565429688,102.36000061035156,1195.1500244140625,211.89999389648438,51.11000061035156
14:32:18 ,257.0,191.17010498046875,102.37999725341797,1194.280029296875,211.89999389648438,51.11000061035156
14:32:33 ,256.8949890136719,191.30999755859375,102.37999725341797,1195.22998046875,211.89999389648438,51.11000061035156
14:32:48 ,257.0504150390625,191.27000427246094,102.38999938964844,1195.72998046875,211.89999389648438,51.11000061035156
14:33:03 ,256.2200012207031,191.33999633789062,102.31999969482422,1196.0450439453125,211.89999389648438,51.11000061035156
14:33:18 ,256.1651916503906,190.93580627441406,102.32499694824219,1196.56005859375,211.89999389648438,51.11000061035156
14:33:33 ,255.30999755859375,190.99000549316406,102.55000305175781,1198.300048828125,211.89999389648438,51.11000061035156
14:33:48 ,255.02999877929688,190.67010498046875,102.5,1198.300048828125,211.89999389648438,51.11000061035156
14:34:03 ,255.50999450683594,190.61509704589844,102.61499786376953,1198.0799560546875,211.89999389648438,51.11000061035156
14:34:18 ,255.6750030517578,190.3699951171875,102.62000274658203,1197.06494140625,211.89999389648438,51.11000061035156
14:34:33 ,255.44500732421875,190.5800018310547,102.77999877929688,1198.4100341796875,211.89999389648438,51.11000061035156
14:34:48 ,255.77999877929688,190.45069885253906,102.91000366210938,1198.4100341796875,211.89999389648438,51.11000061035156
14:35:03 ,255.77000427246094,190.5,102.96499633789062,1199.260009765625,211.89999389648438,51.11000061035156
14:35:18 ,255.19000244140625,190.42999267578125,103.04989624023438,1199.949951171875,211.89999389648438,51.11000061035156
14:35:33 ,255.38499450683594,190.7899932861328,103.11000061035156,1200.52001953125,211.89999389648438,51.11000061035156
14:35:48 ,255.6199951171875,190.87930297851562,103.12999725341797,1200.3199462890625,211.89999389648438,51.11000061035156
14:36:03 ,254.8502960205078,190.9600067138672,103.0250015258789,1202.5400390625,211.89999389648438,51.11000061035156
14:36:18 ,254.7707061767578,191.1260986328125,102.98500061035156,1201.4844970703125,211.89999389648438,51.11000061035156
14:36:33 ,254.79730224609375,191.25450134277344,103.08499908447266,1202.7099609375,211.89999389648438,51.11000061035156
14:36:50 ,255.66000366210938,191.3000030517578,102.98999786376953,1203.050048828125,211.89999389648438,51.11000061035156
14:37:05 ,256.3699951171875,191.33999633789062,103.05000305175781,1203.050048828125,211.89999389648438,51.11000061035156
