Zeit,TSLA,AAPL,EA,GOOG,ADS.DU,DAI.MU
14:30:02 ,264.44000244140625,191.60000610351562,103.0,1199.5150146484375,214.10000610351562,50.369998931884766
14:30:17 ,265.1700134277344,192.02000427246094,102.52999877929688,1199.0,214.10000610351562,50.369998931884766
14:30:32 ,265.5199890136719,191.94000244140625,102.9800033569336,1198.0699462890625,214.10000610351562,50.369998931884766
14:30:47 ,265.5899963378906,192.04010009765625,102.94989776611328,1198.0,214.10000610351562,50.369998931884766
14:31:02 ,265.8500061035156,192.17250061035156,102.86000061035156,1197.9200439453125,214.10000610351562,50.369998931884766
14:31:17 ,265.94500732421875,192.1300048828125,102.86000061035156,1198.3006591796875,214.10000610351562,50.369998931884766
14:31:32 ,265.8861999511719,191.88999938964844,102.54000091552734,1198.010009765625,214.10000610351562,50.369998931884766
14:31:47 ,266.47021484375,191.8822021484375,102.56999969482422,1199.0,214.10000610351562,50.369998931884766
14:32:02 ,266.04998779296875,191.9521026611328,102.55000305175781,1199.0,214.10000610351562,50.369998931884766
14:32:17 ,265.9849853515625,192.12350463867188,102.50499725341797,1200.9100341796875,214.10000610351562,50.369998931884766
14:32:32 ,266.2130126953125,192.1475067138672,102.62000274658203,1200.719970703125,214.10000610351562,50.369998931884766
14:32:47 ,265.8999938964844,191.97000122070312,102.62000274658203,1200.4649658203125,214.10000610351562,50.369998931884766
14:33:02 ,266.1000061035156,191.6199951171875,102.55500030517578,1201.030029296875,214.10000610351562,50.369998931884766
14:33:17 ,265.885009765625,191.639892578125,102.69000244140625,1201.3438720703125,214.10000610351562,50.369998931884766
14:33:32 ,265.90350341796875,191.67999267578125,102.25,1201.0550537109375,214.10000610351562,50.369998931884766
14:33:47 ,265.9159851074219,191.3262939453125,102.4000015258789,1199.550048828125,214.10000610351562,50.369998931884766
14:34:02 ,266.6499938964844,191.0800018310547,102.4000015258789,1198.870849609375,214.10000610351562,50.369998931884766
14:34:17 ,266.6499938964844,191.14999389648438,102.2509994506836,1199.050048828125,214.10000610351562,50.369998931884766
14:34:32 ,267.1099853515625,191.3419952392578,102.19000244140625,1199.050048828125,214.10000610351562,50.369998931884766
14:34:47 ,267.4018859863281,191.39500427246094,101.91500091552734,1199.8194580078125,214.10000610351562,50.369998931884766
14:35:02 ,267.2200012207031,191.22999572753906,101.75,1197.4000244140625,214.10000610351562,50.369998931884766
14:35:17 ,267.0400085449219,191.25079345703125,101.86000061035156,1198.4849853515625,214.10000610351562,50.369998931884766
