Zeit,TSLA,AAPL,EA,GOOG
Thu Feb 28 15:52:13 2019,316.07000732421875,174.80999755859375,97.96800231933594,1121.424560546875
Thu Feb 28 15:52:22 2019,316.1000061035156,174.8350067138672,97.96800231933594,1121.424560546875
Thu Feb 28 15:52:32 2019,316.29998779296875,174.75999450683594,97.96800231933594,1122.0
Thu Feb 28 15:52:41 2019,316.1700134277344,174.7899932861328,98.03500366210938,1121.97998046875
Thu Feb 28 15:52:51 2019,316.1300048828125,174.66009521484375,97.95999908447266,1122.25
Thu Feb 28 15:52:59 2019,315.8900146484375,174.69000244140625,97.95999908447266,1122.4200439453125
Thu Feb 28 15:53:08 2019,315.7799987792969,174.64329528808594,97.95999908447266,1122.56005859375
Thu Feb 28 15:53:17 2019,315.7099914550781,174.69000244140625,97.96499633789062,1122.56005859375
Thu Feb 28 15:53:27 2019,315.8056945800781,174.6999969482422,97.9000015258789,1122.56005859375
Thu Feb 28 15:53:36 2019,315.8900146484375,174.6699981689453,97.94999694824219,1122.300048828125
Thu Feb 28 15:53:45 2019,315.94000244140625,174.67799377441406,97.91999816894531,1121.9749755859375
Thu Feb 28 15:53:55 2019,316.5,174.66000366210938,97.9800033569336,1121.9749755859375
Thu Feb 28 15:54:05 2019,316.4599914550781,174.6199951171875,98.00499725341797,1121.9649658203125
Thu Feb 28 15:54:13 2019,316.4200134277344,174.67799377441406,98.00499725341797,1122.1700439453125
Thu Feb 28 15:54:23 2019,316.3299865722656,174.64999389648438,97.97000122070312,1122.1700439453125
Thu Feb 28 15:54:32 2019,316.3500061035156,174.67999267578125,97.94499969482422,1121.7950439453125
Thu Feb 28 15:54:40 2019,316.4599914550781,174.64999389648438,97.91999816894531,1121.8199462890625
Thu Feb 28 15:54:50 2019,316.75421142578125,174.64019775390625,97.88999938964844,1121.9000244140625
Thu Feb 28 15:55:00 2019,316.75,174.69000244140625,97.93000030517578,1121.9000244140625
Thu Feb 28 15:55:09 2019,316.80999755859375,174.67999267578125,97.91000366210938,1121.989990234375
Thu Feb 28 15:55:18 2019,316.7720031738281,174.66000366210938,97.83159637451172,1122.199951171875
Thu Feb 28 15:55:28 2019,316.74261474609375,174.6699981689453,97.8550033569336,1122.199951171875
Thu Feb 28 15:55:37 2019,316.9849853515625,174.7100067138672,97.83999633789062,1122.3399658203125
Thu Feb 28 15:55:46 2019,316.7099914550781,174.7198944091797,97.83999633789062,1122.3399658203125
Thu Feb 28 15:55:55 2019,316.70001220703125,174.69000244140625,97.80999755859375,1122.0
Thu Feb 28 15:56:03 2019,316.7900085449219,174.6300048828125,97.76000213623047,1122.0
Thu Feb 28 15:56:14 2019,316.9700012207031,174.64990234375,97.62000274658203,1122.0400390625
