Zeit,TSLA,AAPL,EA,GOOG,ADS.DU,DAI.MU
14:30:06 ,267.3299865722656,188.49000549316406,100.36000061035156,1188.0799560546875,211.5,53.0
14:30:21 ,268.8349914550781,188.3000030517578,100.33000183105469,1188.0799560546875,211.5,53.0
14:30:36 ,268.01971435546875,188.1999969482422,100.20999908447266,1188.5,211.5,53.0
14:30:51 ,268.3500061035156,188.08999633789062,100.23500061035156,1189.5,211.5,53.0
14:31:06 ,267.6499938964844,188.60000610351562,100.30000305175781,1191.050048828125,211.5,53.0
14:31:21 ,267.031005859375,188.57000732421875,100.19999694824219,1191.050048828125,211.5,53.0
14:31:36 ,266.4787902832031,188.3699951171875,100.30000305175781,1191.9200439453125,211.5,53.0
14:31:51 ,266.4397888183594,188.4600067138672,100.30500030517578,1191.97998046875,211.5,53.0
14:32:06 ,266.4200134277344,188.55999755859375,100.375,1192.5,211.5,53.0
14:32:21 ,266.80999755859375,188.6199951171875,100.36000061035156,1192.9200439453125,211.5,53.0
14:32:36 ,267.05999755859375,188.63009643554688,100.4800033569336,1192.3499755859375,211.5,53.0
14:32:51 ,266.510009765625,188.63999938964844,100.36000061035156,1192.5,211.5,53.0
14:33:06 ,267.6000061035156,188.72999572753906,100.38999938964844,1192.5,211.5,53.0
14:33:21 ,267.1868896484375,188.75999450683594,100.30000305175781,1191.8800048828125,211.5,53.0
14:33:36 ,266.4200134277344,188.74000549316406,100.29000091552734,1192.050048828125,211.5,53.0
14:33:51 ,265.9100036621094,188.74429321289062,100.2699966430664,1192.219970703125,211.5,53.0
14:34:06 ,266.4949951171875,188.64999389648438,100.19999694824219,1192.219970703125,211.5,53.0
14:34:21 ,266.9200134277344,188.55999755859375,99.9000015258789,1192.219970703125,211.5,53.0
14:34:36 ,267.07501220703125,188.62730407714844,100.0,1191.75,211.5,53.0
14:34:51 ,266.0,188.5800018310547,99.69999694824219,1191.9749755859375,211.5,53.0
14:35:06 ,265.902587890625,188.8000030517578,99.5999984741211,1191.6099853515625,211.5,53.0
14:35:21 ,265.5060119628906,188.91000366210938,99.63999938964844,1191.8299560546875,211.5,53.0
14:35:36 ,265.95001220703125,188.77999877929688,99.36000061035156,1191.3699951171875,211.5,53.0
14:35:51 ,265.69000244140625,188.77999877929688,99.41500091552734,1190.93994140625,211.5,53.0
14:36:06 ,265.8399963378906,188.88999938964844,99.6500015258789,1190.93994140625,211.5,53.0
14:36:21 ,265.489990234375,188.9145050048828,99.73500061035156,1191.324951171875,211.5,53.0
14:36:36 ,265.3999938964844,188.92999267578125,99.45999908447266,1191.324951171875,211.5,53.0
14:36:51 ,264.7550048828125,188.92990112304688,99.47000122070312,1191.324951171875,211.5,53.0
14:37:06 ,264.3399963378906,188.86000061035156,99.56500244140625,1190.8900146484375,211.5,53.0
14:37:21 ,264.73419189453125,188.91000366210938,99.63999938964844,1190.3299560546875,211.5,53.0
14:37:36 ,264.7550048828125,188.91990661621094,99.66000366210938,1190.095947265625,211.5,53.0
14:37:51 ,264.5,188.94000244140625,99.61000061035156,1190.3907470703125,211.5,53.0
14:38:06 ,264.3999938964844,188.9499969482422,99.52999877929688,1190.3907470703125,211.5,53.0
14:38:21 ,264.739990234375,188.8800048828125,99.30000305175781,1189.7099609375,211.5,53.0
14:38:36 ,265.0943908691406,188.8800048828125,99.30000305175781,1190.22998046875,211.5,53.0
14:38:51 ,264.8500061035156,188.74000549316406,99.08499908447266,1190.22998046875,211.5,53.0
14:39:06 ,265.0299987792969,188.7967987060547,99.1500015258789,1190.22998046875,211.5,53.0
14:39:21 ,265.07501220703125,188.7899932861328,98.93000030517578,1190.22998046875,211.5,53.0
14:39:36 ,265.4071044921875,188.6999969482422,98.87999725341797,1189.989990234375,211.5,53.0
14:39:51 ,265.4100036621094,188.5554962158203,98.8949966430664,1189.8299560546875,211.5,53.0
14:40:06 ,265.42999267578125,188.5,99.02999877929688,1190.030029296875,211.5,53.0
14:40:21 ,265.4700012207031,188.4199981689453,99.05010223388672,1189.5,211.5,53.0
14:40:36 ,265.0899963378906,188.2949981689453,99.05010223388672,1189.5,211.5,53.0
14:40:51 ,265.2699890136719,188.3000030517578,98.73999786376953,1189.4599609375,211.5,53.0
14:41:06 ,264.7300109863281,188.32000732421875,99.05010223388672,1189.72998046875,211.5,53.0
14:41:21 ,264.30560302734375,188.27029418945312,99.05010223388672,1188.0899658203125,211.5,53.0
14:41:36 ,264.260009765625,188.10000610351562,98.48999786376953,1188.0899658203125,211.5,53.0
14:41:51 ,264.25,188.10000610351562,98.59249877929688,1188.0899658203125,211.5,53.0
14:42:06 ,264.25,188.18829345703125,98.75,1188.0899658203125,211.5,53.0
14:42:21 ,264.3651123046875,188.13999938964844,98.55000305175781,1187.5799560546875,211.5,53.0
14:42:36 ,264.6449890136719,188.11000061035156,98.76000213623047,1187.8399658203125,211.5,53.0
14:42:51 ,264.5249938964844,188.18319702148438,98.83000183105469,1187.3900146484375,211.5,53.0
14:43:06 ,264.8558044433594,188.19000244140625,98.9000015258789,1187.780029296875,211.5,53.0
14:43:21 ,265.2300109863281,188.2899932861328,98.86000061035156,1187.3499755859375,211.5,53.0
14:43:36 ,265.1000061035156,188.2779998779297,98.76000213623047,1187.6287841796875,211.5,53.0
14:43:51 ,264.9999084472656,188.36000061035156,99.05999755859375,1187.75,211.5,53.0
14:44:06 ,265.4200134277344,188.3800048828125,99.11499786376953,1187.3900146484375,211.5,53.0
14:44:21 ,265.7799987792969,188.49240112304688,99.18499755859375,1187.469970703125,211.5,53.0
14:44:36 ,265.5775146484375,188.5500030517578,99.18499755859375,1187.530029296875,211.5,53.0
14:44:51 ,265.5950012207031,188.60890197753906,99.0199966430664,1187.530029296875,211.5,53.0
14:45:06 ,265.4198913574219,188.52000427246094,99.0,1186.449951171875,211.5,53.0
14:45:21 ,266.4700012207031,188.58999633789062,98.98500061035156,1186.449951171875,211.5,53.0
14:45:36 ,266.497802734375,188.61000061035156,98.81999969482422,1186.449951171875,211.5,53.0
14:45:51 ,265.864990234375,188.66000366210938,98.76000213623047,1187.0899658203125,211.5,53.0
14:46:06 ,266.52288818359375,188.61000061035156,99.00199890136719,1186.9100341796875,211.5,53.0
14:46:21 ,266.4200134277344,188.4394989013672,98.94000244140625,1186.68994140625,211.5,53.0
14:46:36 ,266.0679016113281,188.3975067138672,98.9000015258789,1187.0999755859375,211.5,53.0
14:46:51 ,265.5,188.54820251464844,98.73999786376953,1187.75,211.5,53.0
14:47:06 ,265.7857971191406,188.38999938964844,98.80010223388672,1187.2650146484375,211.5,53.0
14:47:21 ,265.5849914550781,188.41000366210938,98.87999725341797,1187.239990234375,211.5,53.0
14:47:36 ,265.6300048828125,188.57000732421875,98.93000030517578,1187.5849609375,211.5,53.0
14:47:51 ,265.9100036621094,188.52000427246094,98.8499984741211,1187.5849609375,211.5,53.0
14:48:06 ,265.8500061035156,188.5500030517578,99.05729675292969,1187.5849609375,211.5,53.0
14:48:21 ,265.9200134277344,188.60000610351562,99.14900207519531,1187.7449951171875,211.5,53.0
14:48:36 ,266.05999755859375,188.57000732421875,99.0,1188.050048828125,211.5,53.0
14:48:51 ,266.1400146484375,188.55999755859375,99.0374984741211,1187.8299560546875,211.5,53.0
14:49:06 ,266.20001220703125,188.49000549316406,98.94000244140625,1188.125,211.5,53.0
14:49:21 ,266.1000061035156,188.47000122070312,98.58999633789062,1187.81005859375,211.5,53.0
14:49:36 ,265.6960144042969,188.49000549316406,98.72000122070312,1187.7950439453125,211.5,53.0
14:49:51 ,265.25640869140625,188.35499572753906,98.26000213623047,1187.7950439453125,211.5,53.0
14:50:06 ,265.67999267578125,188.22360229492188,98.37000274658203,1187.0,211.5,53.0
14:50:21 ,266.07818603515625,188.2740020751953,98.25,1187.0,211.5,53.0
14:50:36 ,265.7413024902344,188.19000244140625,98.22000122070312,1187.0,211.5,53.0
14:50:51 ,265.8900146484375,188.16000366210938,98.41000366210938,1187.0,211.5,53.0
14:51:06 ,265.2799987792969,188.22650146484375,98.62000274658203,1187.72998046875,211.5,53.0
14:51:21 ,265.260009765625,188.227294921875,98.70500183105469,1187.89306640625,211.5,53.0
14:51:36 ,265.6400146484375,188.29519653320312,98.69000244140625,1188.0350341796875,211.5,53.0
14:51:51 ,265.5119934082031,188.2899932861328,98.79000091552734,1188.0350341796875,211.5,53.0
14:52:06 ,265.54998779296875,188.34080505371094,98.76000213623047,1188.0350341796875,211.5,53.0
14:52:21 ,264.6499938964844,188.39439392089844,98.80000305175781,1188.0350341796875,211.5,53.0
14:52:36 ,264.3800048828125,188.4449005126953,98.91000366210938,1188.0350341796875,211.5,53.0
14:52:51 ,265.16290283203125,188.5590057373047,98.75,1188.530029296875,211.5,53.0
14:53:06 ,264.8550109863281,188.47999572753906,98.7699966430664,1188.81005859375,211.5,53.0
14:53:21 ,264.70989990234375,188.4949951171875,98.6500015258789,1188.81005859375,211.5,53.0
14:53:36 ,265.0,188.60000610351562,98.63999938964844,1189.125,211.5,53.0
14:53:51 ,264.9035949707031,188.61000061035156,98.69999694824219,1189.4100341796875,211.5,53.0
14:54:06 ,265.04541015625,188.64500427246094,98.38999938964844,1189.4100341796875,211.5,53.0
14:54:21 ,264.6499938964844,188.5699005126953,98.40499877929688,1190.0,211.5,53.0
14:54:36 ,264.7799987792969,188.5399932861328,98.45269775390625,1189.9200439453125,211.5,53.0
14:54:51 ,264.68499755859375,188.44000244140625,98.62999725341797,1189.9200439453125,211.5,53.0
14:55:06 ,264.67999267578125,188.4199981689453,98.33999633789062,1189.9200439453125,211.5,53.0
14:55:22 ,264.82989501953125,188.389892578125,98.3010025024414,1189.72998046875,211.5,53.0
14:55:37 ,264.78240966796875,188.3699951171875,98.51000213623047,1189.72998046875,211.5,53.0
14:55:52 ,264.3800048828125,188.34950256347656,98.69999694824219,1189.9200439453125,211.5,53.0
14:56:07 ,264.21990966796875,188.39999389648438,99.12999725341797,1190.27001953125,211.5,53.0
14:56:22 ,264.3994140625,188.42999267578125,99.30000305175781,1190.27001953125,211.5,53.0
14:56:37 ,264.6788024902344,188.50999450683594,99.21019744873047,1190.27001953125,211.5,53.0
14:56:52 ,264.6000061035156,188.51019287109375,99.02999877929688,1190.27001953125,211.5,53.0
14:57:07 ,264.6499938964844,188.50010681152344,99.12000274658203,1190.27001953125,211.5,53.0
14:57:22 ,264.6199951171875,188.33749389648438,98.98999786376953,1189.5999755859375,211.5,53.0
14:57:37 ,264.93170166015625,188.2100067138672,99.05999755859375,1189.60498046875,211.5,53.0
14:57:52 ,264.80999755859375,188.2100067138672,99.05999755859375,1189.60498046875,211.5,53.0
14:58:07 ,264.87799072265625,188.27000427246094,99.04000091552734,1189.1600341796875,211.5,53.0
14:58:22 ,264.7449951171875,188.2949981689453,98.97000122070312,1189.3499755859375,211.5,53.0
14:58:37 ,264.6099853515625,188.35000610351562,99.1500015258789,1189.760009765625,211.5,53.0
14:58:52 ,264.4200134277344,188.17999267578125,99.05000305175781,1189.4200439453125,211.5,53.0
14:59:07 ,264.1000061035156,188.1999969482422,98.9010009765625,1189.0400390625,211.5,53.0
14:59:22 ,264.11260986328125,188.14999389648438,98.91999816894531,1188.9100341796875,211.5,53.0
14:59:37 ,264.1109924316406,188.15989685058594,98.93000030517578,1188.9100341796875,211.5,53.0
14:59:52 ,264.69659423828125,188.13999938964844,98.80999755859375,1188.9100341796875,211.5,53.0
