Zeit,TSLA,AAPL,EA,GOOG,ADS.DU,DAI.MU
14:30:08 ,283.2810974121094,184.64999389648438,99.80000305175781,1192.489990234375,212.0,51.91999816894531
14:30:23 ,283.3699951171875,184.50999450683594,99.81500244140625,1191.5611572265625,212.0,51.91999816894531
14:30:38 ,282.625,184.4600067138672,99.81500244140625,1191.5611572265625,212.0,51.91999816894531
14:30:53 ,282.8800048828125,184.69000244140625,99.70999908447266,1191.5611572265625,212.0,51.91999816894531
14:31:08 ,282.9800109863281,184.6199951171875,99.67500305175781,1192.3199462890625,212.0,51.91999816894531
14:31:23 ,282.8999938964844,184.47000122070312,99.55999755859375,1190.8199462890625,212.0,51.91999816894531
14:31:38 ,283.4862976074219,184.47000122070312,99.58999633789062,1190.8199462890625,212.0,51.91999816894531
14:31:53 ,283.4700012207031,184.5,99.57499694824219,1190.8199462890625,212.0,51.91999816894531
14:32:08 ,283.0299987792969,184.39649963378906,99.62000274658203,1190.9544677734375,212.0,51.91999816894531
14:32:23 ,282.8572998046875,184.2899932861328,99.58000183105469,1190.68994140625,212.0,51.91999816894531
14:32:38 ,282.1600036621094,184.2100067138672,99.61170196533203,1190.0899658203125,212.0,51.470001220703125
14:32:53 ,281.1300048828125,184.1999969482422,99.77999877929688,1190.6199951171875,212.0,51.470001220703125
14:33:08 ,281.3800048828125,184.00999450683594,99.6500015258789,1190.927978515625,212.0,51.470001220703125
14:33:23 ,281.4960021972656,183.99000549316406,99.69999694824219,1190.575439453125,212.0,51.470001220703125
14:33:38 ,280.89019775390625,184.07989501953125,99.70999908447266,1190.26025390625,212.0,51.470001220703125
14:33:53 ,280.6700134277344,183.97999572753906,99.77660369873047,1190.26025390625,212.0,51.470001220703125
14:34:08 ,280.70001220703125,184.10000610351562,99.29000091552734,1190.26025390625,212.0,51.470001220703125
14:34:23 ,280.1199951171875,184.14999389648438,99.23999786376953,1188.31005859375,212.0,51.470001220703125
14:34:38 ,279.7799987792969,184.16000366210938,99.55500030517578,1188.31005859375,212.0,51.470001220703125
14:34:53 ,279.25,184.25999450683594,99.51499938964844,1187.9599609375,212.0,51.470001220703125
14:35:08 ,279.4100036621094,184.27999877929688,99.55500030517578,1187.9599609375,212.0,51.470001220703125
14:35:23 ,279.7550048828125,184.31930541992188,99.29029846191406,1187.9599609375,212.0,51.470001220703125
14:35:38 ,279.4100036621094,184.42840576171875,99.0999984741211,1188.8299560546875,212.0,51.470001220703125
14:35:53 ,279.47979736328125,184.33999633789062,98.88999938964844,1188.8299560546875,212.0,51.470001220703125
14:36:08 ,279.0199890136719,184.13999938964844,98.86029815673828,1189.1787109375,212.0,51.470001220703125
